,query
156,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
     ?person dbpedia-owl:gender .
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
157,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
     
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
158,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
     
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
159,"PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/ontology/> :Engineer . 
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100
"
160,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://dbpedia.org/resource/West_Point,_Pennsylvania> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://dbpedia.org/resource/West_Point,_Pennsylvania> }
}"
161,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://dbpedia.org/resource/Alex_Newport> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://dbpedia.org/resource/Alex_Newport> }
}"
162,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
     
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
163,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
     ?person dbpedia-owl:gender ?g.
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
164,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
     ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.}.
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
165,"PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
    
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100
"
166,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
167,"select {
<http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/property/nationality> ?nationality.
<http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/property/boards> ?boards.
<http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/property/occupation> ?occupation.
}
WHERE{ 
<http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/property/nationality> ?nationality.
<http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/property/boards> ?boards.
<http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/property/occupation> ?occupation.
}"
168,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> <http://dbpedia.org/property/occupation>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
169,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbo:<http://dbpedia.org/property/occupation>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
170,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
171,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/property/occupation> :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
172,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/property/occupation> :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
173,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> , <http://dbpedia.org/property/occupation> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
174,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> . <http://dbpedia.org/property/occupation> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
175,"
    PREFIX dbo: <http://dbpedia.org/ontology/> .
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/> .
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/> .

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/property/occupation> :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
176,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
  
    PREFIX foaf: <http://xmlns.com/foaf/0.1/> 
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/> 

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/property/occupation> :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
177,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
  
    PREFIX foaf: <http://xmlns.com/foaf/0.1/> 
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/> 

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/property/occupation> :Engineer . 

FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
178,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
  
    PREFIX foaf: <http://xmlns.com/foaf/0.1/> 
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/> 

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person <http://dbpedia.org/property/occupation> :occupation. 

FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
179,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
  
    PREFIX foaf: <http://xmlns.com/foaf/0.1/> 
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/> 

SELECT ?name ?birth ?birthplace ?person   WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .


FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
180,"SELECT DISTINCT ? person ? label
 WHERE { ? person rdf: type dbo: Person .
 { ? person dbo: occupation res: Writer . }
 UNION
 { ? person dbo: occupation res: Surfing . }
 ? person dbo: birthDate ? date .
FILTER(? date > "" 1950 "" ^^xsd: date ) .
 OPTIONAL {? person rdfs: label ? label
 FILTER ( lang (? label ) = "" en "" ) } }"
181,"SELECT DISTINCT ? person ? label
 WHERE { ? person rdf: type dbo: Person .
 { ?person dbo: occupation res: Writer . }
 UNION
 { ?person dbo: occupation res: Surfing . }
 ?person dbo: birthDate ? date .
FILTER(? date > "" 1950 "" ^^xsd: date ) .
 OPTIONAL {? person rdfs: label ? label
 FILTER ( lang (? label ) = "" en "" ) } }"
182,"SELECT DISTINCT ? person ? label
 WHERE { ?person rdf: type dbo: Person .
 { ?person dbo: occupation res: Writer . }
 UNION
 { ?person dbo: occupation res: Surfing . }
 ?person dbo: birthDate ? date .
FILTER(? date > "" 1950 "" ^^xsd: date ) .
 OPTIONAL {? person rdfs: label ? label
 FILTER ( lang (? label ) = "" en "" ) } }"
183,"SELECT DISTINCT ? person ? label
 WHERE { ?person rdf: type dbo: Person .
 { ?person dbo: occupation res: Writer . }
 UNION
 { ?person dbo: occupation res: Surfing . }
 ?person dbo: birthDate ? date .
FILTER(? date > "" 1950 "" ^^xsd: date ) .
 OPTIONAL {?person rdfs: label ? label
 FILTER ( lang (? label ) = "" en "" ) } }"
184,"SELECT DISTINCT ? person ? label
 WHERE { ?person rdf: type dbo: Person .
 ?person dbo: occupation res: Writer . }
 UNION
 { ?person dbo: occupation res: Surfing . }
 ?person dbo: birthDate ? date .
FILTER(? date > "" 1950 "" ^^xsd: date ) .
 OPTIONAL {?person rdfs: label ? label
 FILTER ( lang (? label ) = "" en "" ) } }"
185,"SELECT DISTINCT ? person ? label
 WHERE { ?person rdf: type dbo: Person .
 ?person dbo: occupation res: Writer . }
 UNION
 { ?person dbo: occupation res: Surfing . 
 ?person dbo: birthDate ? date .}
FILTER(? date > "" 1950 "" ^^xsd: date ) .
 OPTIONAL {?person rdfs: label ? label
 FILTER ( lang (? label ) = "" en "" ) } }"
186,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
187,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer .
     ?person  foaf:occupation ?occupation . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
188,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
189,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
190,"
    PREFIX dbo: <http://dbpedia.org/ontology/> 
   
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
191,"SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
192,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
193,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
194,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
195,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
196,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
